Order_ID,Order_Date,Product,Quantity,Unit_Price,City
109721,2025-09-14,Redmi Note 14 Case,2,800,Nakuru
109722,2025-11-07,Infinix Hot 40 Case,5,200,Nairobi
109723,2025-09-02,Tecno Spark 20 Case,5,300,Kisumu
109724,2025-08-16,Earbuds,2,-200,Mombasa
109725,2025-07-13,Tecno Spark 20 Case,2,300,Eldoret
109726,2025-05-25,Samsung A35 Case,1,300,Kisumu
109727,2025-07-11,Infinix Hot 40 Case,4,1200,Nakuru
109728,,Power Bank,4,300,Kisumu
109729,2025-08-20,Tecno Spark 20 Case,5,800,Eldoret
109730,2025-02-21,Earbuds,1,800,Nakuru
109731,2025-01-31,Tecno Spark 20 Case,2,500,Mombasa
109732,2025-05-01,Samsung A16 Case,3,300,Kisumu
109733,2025-04-05,Infinix Hot 40 Case,3,800,Kisumu
109734,2025-12-21,Charger,5,300,Kisumu
109735,2025-07-24,Samsung A16 Case,3,1200,Eldoret
109736,2025-02-10,Earbuds,3,2500,Mombasa
109737,2025-10-04,Power Bank,4,500,Nakuru
109738,2025-03-12,iPhone 13 Case,1,800,Nakuru
109739,2025-07-18,Screen Protector,4,500,Eldoret
109740,2025-10-10,Infinix Hot 40 Case,2,1200,Nakuru
109741,2025-12-29,Charger,1,2500,Nairobi
109742,2025-03-26,Redmi Note 14 Case,2,1200,Mombasa
109743,2025-12-31,Power Bank,3,200,Eldoret
109744,2025-02-20,Earbuds,1,200,Nakuru
109745,2025-05-03,Infinix Hot 40 Case,2,2500,Nairobi
109746,2025-08-04,Power Bank,5,800,Kisumu
109747,2025-11-15,Tecno Spark 20 Case,2,2500,Eldoret
109748,2025-02-10,Redmi Note 14 Case,3,2500,Mombasa
109749,2025-02-28,Tecno Spark 20 Case,4,300,Mombasa
109750,2025-08-27,Screen Protector,4,300,Kisumu
109751,2025-11-28,Samsung A16 Case,5,200,Nairobi
109752,2025-09-21,Tecno Spark 20 Case,1,200,Kisumu
109753,2025-07-25,Samsung A16 Case,5,200,Kisumu
109754,2025-12-12,Infinix Hot 40 Case,3,800,Nairobi
109755,2025-07-05,Redmi Note 14 Case,2,300,Mombasa
109756,2025-10-01,Redmi Note 14 Case,two,500,Nakuru
109757,2025-01-02,Earbuds,4,300,Nairobi
109758,2025-04-27,Redmi Note 14 Case,two,200,Kisumu
109759,2025-12-03,Redmi Note 14 Case,2,1200,Mombasa
109760,2025-01-22,Redmi Note 14 Case,2,200,Eldoret
109761,2025-09-29,Charger,2,800,Nakuru
109762,2025-10-05,Infinix Hot 40 Case,3,1200,Nairobi
109763,2025-08-20,Samsung A35 Case,1,300,Kisumu
109764,2025-02-24,Charger,1,500,Kisumu
109765,2025-02-03,Tecno Spark 20 Case,1,1200,Nakuru
109766,2025-09-09,Samsung A16 Case,4,1200,Eldoret
109767,2025-01-11,Earbuds,2,1200,Kisumu
109768,2025-05-02,,3,1200,Kisumu
109769,2025-11-09,Power Bank,3,800,Kisumu
109770,2025-05-05,Samsung A35 Case,3,500,Eldoret
109771,2025-03-18,iPhone 13 Case,4,2500,Mombasa
109772,2025-08-24,Redmi Note 14 Case,3,-300,Mombasa
109773,2025-09-11,Samsung A35 Case,3,1200,Kisumu
109774,2025-10-04,Samsung A35 Case,5,800,Eldoret
109775,2025-08-13,Samsung A16 Case,5,1200,Kisumu
109776,2025-12-08,Charger,2,300,Nakuru
109777,2025-03-16,Charger,3,1200,Mombasa
109778,2025-12-05,Screen Protector,2,1200,Eldoret
109779,,Earbuds,5,500,Nakuru
109780,2025-10-04,iPhone 13 Case,2,200,Nakuru
109781,2025-01-12,Samsung A16 Case,3,200,Nairobi
109782,2025-09-28,iPhone 13 Case,3,200,Nairobi
109783,2025-05-21,Screen Protector,3,200,Kisumu
109784,2025-05-04,Redmi Note 14 Case,5,500,Nairobi
109785,2025-07-25,Tecno Spark 20 Case,3,200,Kisumu
109786,2025-10-15,Samsung A35 Case,3,1200,Nakuru
109787,2025-07-29,Power Bank,1,800,Kisumu
109788,2025-10-15,Infinix Hot 40 Case,3,1200,Kisumu
109789,2025-01-11,Tecno Spark 20 Case,4,1200,Eldoret
109790,2025-03-09,Redmi Note 14 Case,5,300,Nairobi
109791,2025-04-20,Infinix Hot 40 Case,5,800,Kisumu
109792,2025-07-25,iPhone 13 Case,2,500,Nakuru
109793,2025-12-21,Infinix Hot 40 Case,5,300,Nakuru
109794,2025-11-24,Tecno Spark 20 Case,2,200,Kisumu
109795,2025-02-10,Charger,4,500,Nakuru
109796,2025-02-22,Samsung A35 Case,5,800,Kisumu
109797,2025-10-12,Redmi Note 14 Case,5,200,Eldoret
109798,,Power Bank,5,1200,Nakuru
109799,2025-05-31,iPhone 13 Case,4,800,Kisumu
109800,2025-01-16,Screen Protector,2,1200,Kisumu
109801,2025-04-03,Samsung A16 Case,5,200,Nairobi
109802,2025-12-17,Charger,5,-200,Nairobi
109803,2025-01-18,Charger,3,1200,Nairobi
109804,2025-09-27,Charger,4,2500,Mombasa
109805,2025-11-12,Samsung A35 Case,5,200,Eldoret
109806,2025-06-13,Infinix Hot 40 Case,4,300,Nakuru
109807,,Earbuds,2,300,Mombasa
109808,2025-06-21,Infinix Hot 40 Case,5,1200,Nairobi
109809,2025-06-10,Infinix Hot 40 Case,4,1200,Mombasa
109810,2025-03-02,Power Bank,2,300,Nakuru
109811,2025-12-25,Screen Protector,2,500,Kisumu
109812,2025-10-07,Screen Protector,5,300,Nakuru
109813,2025-06-11,iPhone 13 Case,two,2500,Nairobi
109814,2025-10-25,Infinix Hot 40 Case,4,200,Eldoret
109815,2025-03-23,Screen Protector,4,2500,Eldoret
109816,2025-07-04,Samsung A16 Case,2,800,Kisumu
109817,2025-01-25,Samsung A16 Case,1,200,Nairobi
109818,2025-01-03,Charger,4,500,Mombasa
109819,2025-02-26,Charger,3,-300,Nakuru
109820,2025-06-28,Infinix Hot 40 Case,5,2500,Kisumu
109821,2025-12-19,Redmi Note 14 Case,4,300,Eldoret
109822,2025-10-22,Power Bank,4,2500,Nakuru
109823,2025-05-11,Screen Protector,5,1200,Kisumu
109824,2025-06-08,Tecno Spark 20 Case,5,300,Nakuru
109825,2025-08-15,Samsung A16 Case,5,200,Nairobi
109826,2025-01-22,Redmi Note 14 Case,3,300,Eldoret
109827,2025-08-17,Samsung A16 Case,2,2500,Eldoret
109828,2025-05-29,Infinix Hot 40 Case,1,500,Kisumu
109829,2025-01-07,Screen Protector,1,1200,Kisumu
109830,2025-10-19,Infinix Hot 40 Case,3,-300,Kisumu
109831,2025-03-18,Tecno Spark 20 Case,two,2500,Mombasa
109832,2025-03-28,Screen Protector,4,2500,Kisumu
109833,2025-03-13,iPhone 13 Case,2,200,Eldoret
109834,2025-02-28,Redmi Note 14 Case,4,1200,Kisumu
109835,2025-06-06,Infinix Hot 40 Case,5,1200,Eldoret
109836,,Power Bank,3,300,Kisumu
109837,2025-06-21,iPhone 13 Case,5,2500,Eldoret
109838,2025-06-12,Screen Protector,3,200,Nairobi
109839,2025-07-12,Samsung A35 Case,1,800,Eldoret
109840,,iPhone 13 Case,1,1200,Nairobi
109841,2025-02-10,Redmi Note 14 Case,4,200,Mombasa
109842,2025-12-27,Screen Protector,5,2500,Eldoret
109843,2025-12-31,Earbuds,5,200,Eldoret
109844,2025-07-05,Samsung A35 Case,2,1200,Nakuru
109845,2025-09-19,Earbuds,4,1200,Nairobi
109846,2025-05-21,Samsung A16 Case,1,2500,Mombasa
109847,2025-01-31,Screen Protector,two,1200,Eldoret
109848,2025-04-28,Infinix Hot 40 Case,2,2500,Kisumu
109849,2025-10-14,Earbuds,3,500,Eldoret
109850,2025-01-04,Charger,4,300,Nakuru
109851,2025-05-24,Earbuds,1,2500,Eldoret
109852,2025-11-29,Charger,5,2500,Mombasa
109853,2025-03-06,Tecno Spark 20 Case,5,2500,Nairobi
109854,2025-09-27,Samsung A16 Case,3,300,Nakuru
109855,2025-01-29,Infinix Hot 40 Case,2,2500,Nakuru
109856,2025-06-02,Charger,5,300,Eldoret
109857,2025-04-25,Earbuds,3,2500,Kisumu
109858,2025-02-01,Redmi Note 14 Case,4,1200,Nairobi
109859,2025-07-25,Screen Protector,3,500,Kisumu
109860,2025-11-01,Infinix Hot 40 Case,3,1200,Nairobi
109861,,Redmi Note 14 Case,2,200,Eldoret
109862,2025-06-16,Charger,5,1200,Kisumu
109863,2025-12-16,Samsung A35 Case,1,1200,Kisumu
109864,2025-12-28,power bank,4,200,Kisumu
109865,2025-07-11,Earbuds,5,500,Nakuru
109866,2025-03-17,Earbuds,4,300,Mombasa
109867,2025-07-15,Samsung A35 Case,5,800,Nairobi
109868,2025-12-26,Screen Protector,3,1200,Nairobi
109869,2025-12-20,Tecno Spark 20 Case,3,2500,Nakuru
109870,2025-01-05,Screen Protector,3,800,Nairobi
109871,2025-09-11,Screen Protector,2,300,Kisumu
109872,2025-03-29,iPhone 13 Case,1,800,Kisumu
109873,2025-07-27,Samsung A16 Case,1,200,Eldoret
109874,2025-01-21,Charger,1,500,Nakuru
109875,2025-01-22,Power Bank,5,800,Eldoret
109876,2025-09-07,Earbuds,5,200,Nairobi
109877,2025-04-01,iPhone 13 Case,4,300,Nairobi
109878,2025-09-03,Earbuds,3,300,Mombasa
109879,2025-02-13,Earbuds,5,200,Mombasa
109880,2025-02-05,Samsung A16 Case,3,1200,Nakuru
109881,2025-01-30,Screen Protector,2,1200,Nairobi
109882,2025-12-23,Samsung A16 Case,3,200,Kisumu
109883,2025-10-14,Redmi Note 14 Case,5,1200,Nairobi
109884,2025-09-30,Samsung A16 Case,1,300,Nairobi
109885,2025-01-24,iPhone 13 Case,2,200,Nakuru
109886,2025-05-03,Tecno Spark 20 Case,5,500,Kisumu
109887,2025-06-18,Power Bank,1,300,Mombasa
109888,2025-11-05,Samsung A35 Case,1,500,Nairobi
109889,2025-12-09,Samsung A16 Case,4,1200,Mombasa
109890,2025-12-07,Earbuds,5,200,Nakuru
109891,2025-07-01,Tecno Spark 20 Case,5,-300,Mombasa
109892,2025-01-11,Tecno Spark 20 Case,4,500,Eldoret
109893,2025-05-18,Charger,2,2500,Eldoret
109894,2025-12-03,Infinix Hot 40 Case,2,1200,Kisumu
109895,2025-04-02,Infinix Hot 40 Case,4,300,Nakuru
109896,2025-03-26,Tecno Spark 20 Case,3,800,Nakuru
109897,2025-10-20,Samsung A16 Case,5,200,Kisumu
109898,2025-12-05,Power Bank,4,200,Kisumu
109899,2025-04-17,Samsung A16 Case,4,300,Eldoret
109900,2025-02-04,iPhone 13 Case,4,200,Eldoret
109901,2025-07-10,samsung a35 case,4,1200,Kisumu
109902,2025-10-24,Infinix Hot 40 Case,3,2500,Kisumu
109903,2025-02-27,Samsung A35 Case,1,200,Kisumu
109904,2025-01-25,Charger,4,1200,Kisumu
109905,2025-12-08,Samsung A16 Case,2,300,Mombasa
109906,2025-12-06,Redmi Note 14 Case,4,1200,Mombasa
109907,2025-09-10,Earbuds,3,800,Eldoret
109908,2025-04-21,Infinix Hot 40 Case,1,300,Nairobi
109909,2025-02-21,Tecno Spark 20 Case,5,200,Nairobi
109910,2025-10-31,Power Bank,3,2500,Mombasa
109911,2025-10-06,Samsung A16 Case,1,1200,Eldoret
109912,2025-01-07,Charger,5,300,Nakuru
109913,2025-12-17,Redmi Note 14 Case,2,500,Nakuru
109914,2025-10-02,Tecno Spark 20 Case,5,800,Mombasa
109915,2025-09-28,Earbuds,5,800,Eldoret
109916,2025-07-03,Samsung A16 Case,1,200,Nakuru
109917,2025-01-16,Samsung A16 Case,1,300,Nakuru
109918,2025-04-14,Samsung A35 Case,4,500,Mombasa
109919,2025-11-03,iPhone 13 Case,4,300,Mombasa
109920,2025-09-18,Screen Protector,4,500,Kisumu
109921,2025-09-25,Power Bank,4,200,Eldoret
109922,2025-12-28,Tecno Spark 20 Case,1,300,Nairobi
109923,2025-09-17,Tecno Spark 20 Case,2,500,Eldoret
109924,2025-09-27,Samsung A16 Case,1,2500,Mombasa
109925,2025-03-09,Power Bank,3,300,Kisumu
109926,2025-09-23,Charger,3,300,Kisumu
109927,,iPhone 13 Case,2,800,Nakuru
109928,2025-08-06,charger,4,300,Kisumu
109929,2025-03-07,Power Bank,4,200,Mombasa
109930,2025-10-04,Earbuds,1,300,Mombasa
109931,2025-02-06,Infinix Hot 40 Case,1,200,Nairobi
109932,2025-06-05,Earbuds,3,800,Kisumu
109933,2025-02-16,Infinix Hot 40 Case,2,800,Nairobi
109934,2025-07-14,Samsung A16 Case,3,200,Eldoret
109935,2025-09-03,Tecno Spark 20 Case,2,200,Kisumu
109936,2025-06-29,Earbuds,4,1200,Eldoret
109937,,Earbuds,1,200,Kisumu
109938,2025-02-04,Infinix Hot 40 Case,5,300,Kisumu
109939,2025-08-06,Earbuds,2,500,Eldoret
109940,2025-10-12,Tecno Spark 20 Case,5,500,Kisumu
109941,2025-06-23,Tecno Spark 20 Case,1,800,Kisumu
109942,2025-06-03,Charger,1,500,Mombasa
109943,2025-05-22,Samsung A35 Case,2,200,Kisumu
109944,2025-08-11,Tecno Spark 20 Case,5,1200,Kisumu
109945,2025-08-18,Power Bank,5,300,Kisumu
109946,2025-04-11,Earbuds,3,2500,Kisumu
109947,2025-10-19,Power Bank,5,500,Kisumu
109948,2025-10-10,Samsung A35 Case,2,2500,Kisumu
109949,2025-03-07,Power Bank,4,800,Nairobi
109950,2025-01-17,Charger,4,2500,Nakuru
109951,2025-01-07,Samsung A35 Case,2,500,Mombasa
109952,2025-01-01,iPhone 13 Case,4,500,Mombasa
109953,2025-11-10,Redmi Note 14 Case,5,200,Eldoret
109954,2025-08-02,Infinix Hot 40 Case,3,300,Nairobi
109955,2025-08-30,Charger,1,200,Nakuru
109956,2025-12-30,Samsung A16 Case,4,2500,Eldoret
109957,2025-12-16,Power Bank,1,200,Mombasa
109958,2025-04-09,Earbuds,4,300,Kisumu
109959,2025-06-24,Charger,4,800,Nakuru
109960,2025-08-13,Redmi Note 14 Case,1,800,Eldoret
109961,2025-05-21,Earbuds,4,1200,Nakuru
109962,2025-12-10,Infinix Hot 40 Case,4,2500,Nakuru
109963,2025-10-08,Charger,1,200,Mombasa
109964,2025-06-03,iPhone 13 Case,1,200,Nairobi
109965,2025-09-01,Power Bank,5,1200,Mombasa
109966,2025-07-17,Infinix Hot 40 Case,4,800,Nakuru
109967,2025-09-29,Screen Protector,4,1200,Kisumu
109968,2025-09-28,Charger,2,1200,Eldoret
109969,2025-09-17,Samsung A35 Case,3,300,Mombasa
109970,2025-08-10,Charger,5,2500,Eldoret
109971,2025-12-04,Redmi Note 14 Case,3,300,Kisumu
109972,2025-04-03,iPhone 13 Case,4,200,Eldoret
109973,,Charger,4,1200,Mombasa
109974,2025-10-23,Samsung A35 Case,4,1200,Nakuru
109975,2025-12-07,iPhone 13 Case,3,800,Kisumu
109976,2025-02-16,Screen Protector,1,2500,Mombasa
109977,2025-01-05,Tecno Spark 20 Case,5,500,Mombasa
109978,2025-06-14,Screen Protector,5,200,Kisumu
109979,2025-12-09,Samsung A16 Case,5,1200,Nakuru
109980,2025-01-25,Tecno Spark 20 Case,5,1200,Nakuru
109981,2025-04-15,iPhone 13 Case,5,800,Nairobi
109982,2025-01-04,Redmi Note 14 Case,1,800,Nakuru
109983,2025-11-06,Earbuds,3,1200,Nairobi
109984,2025-12-21,Samsung A35 Case,4,200,Mombasa
109985,2025-05-30,Redmi Note 14 Case,1,500,Eldoret
109986,2025-09-29,Tecno Spark 20 Case,4,1200,Kisumu
109987,2025-08-19,iPhone 13 Case,two,2500,Mombasa
109988,2025-08-04,Earbuds,4,200,Mombasa
109989,2025-09-07,Screen Protector,5,2500,Nairobi
109990,2025-03-27,Infinix Hot 40 Case,5,2500,Nairobi
109991,2025-01-01,Power Bank,4,200,Kisumu
109992,2025-05-10,Charger,2,500,Nairobi
109993,2025-01-07,Tecno Spark 20 Case,4,200,Eldoret
109994,2025-07-11,earbuds,1,2500,Nairobi
109995,2025-10-24,Earbuds,3,1200,Mombasa
109996,2025-04-12,Samsung A16 Case,2,200,Eldoret
109997,2025-01-25,Infinix Hot 40 Case,1,2500,Kisumu
109998,2025-05-23,Redmi Note 14 Case,5,200,Nairobi
109999,2025-05-29,Tecno Spark 20 Case,5,500,Nairobi
106252,2025-01-19,Redmi Note 14 Case,1,300,Kisumu
104684,2025-12-30,Tecno Spark 20 Case,1,500,Mombasa
101731,,iPhone 13 Case,5,-800,Mombasa
104742,2025-01-02,Charger,1,200,Kisumu
104521,2025-09-12,iPhone 13 Case,4,800,Mombasa
106340,2025-03-14,Power Bank,3,2500,Kisumu
100576,2025-03-13,,two,2500,Nakuru
105202,2025-06-27,iPhone 13 Case,3,200,Mombasa
106363,2025-09-11,iPhone 13 Case,4,200,Kisumu
100439,,Infinix Hot 40 Case,5,500,Kisumu
102750,2025-06-23,Samsung A16 Case,5,500,Nakuru
107487,2025-08-05,Power Bank,5,200,Nairobi
105272,2025-10-21,Samsung A35 Case,2,300,Mombasa
105653,2025-01-03,,3,500,Nakuru
103999,2025-05-28,Infinix Hot 40 Case,1,1200,Nairobi
106033,2025-03-28,Power Bank,3,800,Nairobi
100582,2025-02-15,Screen Protector,1,2500,Nakuru
109930,2025-10-04,Earbuds,1,300,Mombasa
107051,2025-04-08,Power Bank,1,2500,Mombasa
108158,2025-01-29,Redmi Note 14 Case,4,2500,Mombasa
109896,2025-03-26,Tecno Spark 20 Case,3,800,Nakuru
102249,2025-05-10,Screen Protector,4,300,Eldoret
104640,2025-01-29,Infinix Hot 40 Case,4,200,Nairobi
109485,2025-07-07,Infinix Hot 40 Case,4,200,Kisumu
104947,2025-01-27,Charger,1,300,Eldoret
109920,2025-09-18,Screen Protector,4,500,Kisumu
101963,2025-02-23,Redmi Note 14 Case,5,500,Eldoret
108243,2025-09-07,iPhone 13 Case,4,2500,Eldoret
106590,2025-07-19,Charger,4,300,Mombasa
108847,2025-10-12,Power Bank,2,500,Nakuru
100321,2025-08-13,Earbuds,4,200,Kisumu
102678,2025-07-15,Power Bank,1,800,Mombasa
104625,2025-12-04,Screen Protector,1,500,Eldoret
104949,2025-01-23,Redmi Note 14 Case,1,500,Mombasa
108328,2025-07-12,Infinix Hot 40 Case,5,2500,Kisumu
103337,2025-04-12,Infinix Hot 40 Case,1,200,Eldoret
105589,2025-07-29,Samsung A16 Case,1,2500,Kisumu
100251,2025-11-02,Infinix Hot 40 Case,4,200,Mombasa
103973,2025-01-15,Charger,2,-800,Kisumu
106630,2025-04-12,Tecno Spark 20 Case,2,2500,Nakuru
105547,2025-05-12,Power Bank,3,500,Kisumu
100035,2025-05-16,Power Bank,3,500,Kisumu
108362,2025-03-26,Redmi Note 14 Case,5,200,Eldoret
101513,2025-08-29,Power Bank,1,500,Nairobi
109317,2025-09-28,iPhone 13 Case,5,500,Eldoret
100039,2025-01-28,Power Bank,1,800,Eldoret
104819,2025-01-21,Samsung A35 Case,3,2500,Nakuru
103465,2025-06-10,Screen Protector,5,1200,Nakuru
101760,2025-10-05,Tecno Spark 20 Case,5,200,Kisumu
102304,2025-10-05,Samsung A16 Case,2,800,Eldoret
103723,2025-12-30,Tecno Spark 20 Case,2,500,Eldoret
108284,2025-04-28,Charger,1,200,Mombasa
104993,2025-05-27,Earbuds,4,200,Eldoret
108127,2025-10-20,Earbuds,two,2500,Nairobi
103032,2025-04-02,Tecno Spark 20 Case,3,200,Eldoret
107938,,Charger,2,800,Eldoret
103039,2025-09-17,Earbuds,4,2500,Kisumu
109655,2025-08-15,iPhone 13 Case,1,1200,Eldoret
102545,2025-08-14,Charger,2,200,Nairobi
102592,2025-06-04,Redmi Note 14 Case,2,300,Kisumu
101188,2025-01-13,Power Bank,4,300,Kisumu
107966,2025-01-30,Screen Protector,4,2500,Nakuru
106077,2025-03-06,iPhone 13 Case,3,800,Kisumu
100107,2025-02-04,Tecno Spark 20 Case,1,200,Nairobi
101315,2025-04-23,Infinix Hot 40 Case,3,300,Kisumu
108187,2025-01-16,Tecno Spark 20 Case,4,500,Mombasa
102753,2025-07-11,Charger,3,300,Nairobi
109753,2025-07-25,Samsung A16 Case,5,200,Kisumu
106231,2025-04-27,Tecno Spark 20 Case,1,800,Mombasa
102876,2025-10-07,Earbuds,2,2500,Eldoret
105323,2025-03-12,Tecno Spark 20 Case,4,2500,Eldoret
100799,2025-06-05,Screen Protector,3,800,Nairobi
103570,2025-03-25,Tecno Spark 20 Case,5,200,Kisumu
102894,2025-03-19,Power Bank,4,200,Eldoret
102927,2025-05-21,Power Bank,1,800,Nairobi
108178,2025-11-25,Tecno Spark 20 Case,4,2500,Eldoret
100971,2025-07-16,Infinix Hot 40 Case,3,500,Nakuru
106687,2025-11-24,iPhone 13 Case,2,200,Eldoret
108575,2025-10-14,iPhone 13 Case,4,200,Nakuru
102020,2025-01-29,Tecno Spark 20 Case,3,2500,Kisumu
109054,2025-04-28,Power Bank,two,2500,Nairobi
100952,2025-02-12,Power Bank,1,2500,Eldoret
105359,2025-06-27,Samsung A35 Case,5,800,Eldoret
103857,,Screen Protector,3,500,Eldoret
105861,2025-01-31,Infinix Hot 40 Case,5,300,Eldoret
103145,2025-04-20,Power Bank,1,300,Nakuru
103305,2025-11-09,earbuds,5,200,Kisumu
103006,2025-07-28,Redmi Note 14 Case,5,2500,Eldoret
109001,2025-03-02,Redmi Note 14 Case,5,800,Nakuru
107770,2025-04-27,Samsung A16 Case,4,-1200,Mombasa
107438,2025-08-15,,4,800,Nakuru
107942,2025-12-23,Earbuds,3,300,Mombasa
109238,2025-01-06,Charger,3,300,Nairobi
101056,2025-09-14,Earbuds,1,300,Eldoret
103154,2025-11-16,Samsung A16 Case,1,200,Mombasa
103787,2025-01-19,Earbuds,2,200,Mombasa
109189,2025-12-17,Samsung A16 Case,4,300,Mombasa
107825,2025-11-03,Samsung A16 Case,3,2500,Nakuru
107539,2025-07-26,Power Bank,4,2500,Nairobi
107231,2025-02-23,Samsung A16 Case,1,200,Kisumu
100764,2025-09-29,Earbuds,4,2500,Mombasa
105019,2025-07-22,iPhone 13 Case,3,1200,Mombasa
104903,2025-05-22,Samsung A35 Case,3,2500,Nairobi
108093,2025-04-27,Redmi Note 14 Case,4,500,Nairobi
106843,2025-03-27,Screen Protector,4,2500,Kisumu
102165,2025-03-30,Infinix Hot 40 Case,5,800,Nakuru
101862,2025-06-08,Samsung A16 Case,3,200,Eldoret
107850,2025-07-16,iPhone 13 Case,2,300,Nairobi
109123,2025-05-15,Infinix Hot 40 Case,3,500,Nakuru
102340,2025-05-25,Samsung A16 Case,3,300,Eldoret
105527,2025-08-05,Redmi Note 14 Case,1,1200,Nakuru
106743,2025-08-02,Tecno Spark 20 Case,4,200,Kisumu
104003,2025-09-10,Earbuds,1,800,Nakuru
101123,2025-11-11,Infinix Hot 40 Case,5,1200,Mombasa
108709,2025-03-02,Samsung A16 Case,1,200,Nakuru
104049,2025-02-13,Redmi Note 14 Case,5,800,Eldoret
107640,2025-12-20,Samsung A35 Case,3,1200,Mombasa
100765,2025-08-14,Infinix Hot 40 Case,5,2500,Nairobi
102344,2025-02-08,Redmi Note 14 Case,1,500,Kisumu
104071,2025-12-14,Samsung A35 Case,1,800,Kisumu
107216,2025-01-23,iPhone 13 Case,4,800,Nakuru
104216,2025-12-18,Power Bank,3,1200,Eldoret
107952,2025-03-30,Samsung A16 Case,2,300,Mombasa
105970,2025-01-03,Samsung A35 Case,4,300,Nakuru
103350,,Earbuds,2,500,Nakuru
104695,2025-01-18,Samsung A16 Case,3,1200,Kisumu
103399,2025-08-25,Power Bank,3,1200,Eldoret
104081,2025-01-29,Earbuds,3,1200,Nakuru
109149,2025-10-01,Earbuds,5,2500,Nairobi
101224,2025-12-06,Charger,3,500,Nairobi
106292,2025-01-10,Power Bank,3,1200,Eldoret
103122,2025-06-25,Earbuds,1,300,Nakuru
100510,2025-04-09,Infinix Hot 40 Case,4,300,Nakuru
105794,2025-11-13,Samsung A35 Case,3,500,Mombasa
108181,2025-01-05,Redmi Note 14 Case,5,2500,Kisumu
109417,2025-03-14,Samsung A16 Case,5,800,Nakuru
100096,2025-06-02,Screen Protector,5,300,Eldoret
106681,2025-08-20,Samsung A35 Case,3,2500,Nairobi
101512,2025-04-13,Charger,5,200,Nakuru
108791,2025-01-25,Charger,2,1200,Eldoret
100119,2025-05-31,Tecno Spark 20 Case,2,500,Kisumu
107791,2025-11-01,Tecno Spark 20 Case,5,800,Nakuru
106517,2025-08-10,Redmi Note 14 Case,2,300,Mombasa
100033,2025-03-06,power bank,1,200,Eldoret
107887,2025-05-25,Samsung A35 Case,1,1200,Eldoret
106830,2025-01-24,Redmi Note 14 Case,3,300,Nakuru
105421,2025-05-28,Earbuds,3,500,Nakuru
101068,2025-08-21,Redmi Note 14 Case,1,1200,Nakuru
101347,2025-07-31,Redmi Note 14 Case,3,500,Eldoret
104747,2025-08-15,Samsung A35 Case,4,1200,Mombasa
106005,2025-09-06,Charger,4,500,Nairobi
106039,2025-12-30,Screen Protector,4,500,Mombasa
103817,2025-02-03,Tecno Spark 20 Case,5,-500,Nairobi
108446,2025-01-29,Charger,3,1200,Eldoret
105269,2025-12-01,Tecno Spark 20 Case,3,2500,Kisumu
106897,2025-11-20,Earbuds,5,1200,Nakuru
105309,2025-03-20,Screen Protector,5,300,Nakuru
100031,2025-08-05,iPhone 13 Case,4,800,Kisumu
105674,2025-07-01,Infinix Hot 40 Case,4,800,Nairobi
104386,2025-03-22,Tecno Spark 20 Case,1,300,Nakuru
100029,2025-07-09,Infinix Hot 40 Case,5,1200,Nakuru
104202,2025-12-22,Power Bank,2,300,Nairobi
107507,2025-04-22,Samsung A16 Case,2,2500,Eldoret
100735,2025-09-11,Infinix Hot 40 Case,1,300,Kisumu
102067,2025-05-26,iPhone 13 Case,1,1200,Nakuru
100106,2025-11-13,Charger,3,800,Nakuru
109644,2025-04-28,Charger,2,800,Nakuru
108894,2025-09-01,Earbuds,3,1200,Nakuru
108020,,,5,2500,Mombasa
102232,2025-03-10,iPhone 13 Case,5,300,Nakuru
100993,2025-05-14,Redmi Note 14 Case,3,800,Kisumu
109412,2025-05-04,iPhone 13 Case,4,800,Nairobi
107058,2025-03-28,Samsung A35 Case,1,200,Eldoret
106789,2025-11-23,Redmi Note 14 Case,4,500,Kisumu
100360,2025-06-22,Infinix Hot 40 Case,2,500,Eldoret
100304,2025-03-24,Power Bank,2,200,Nairobi
102627,2025-01-24,Charger,2,500,Mombasa
108965,2025-08-17,Screen Protector,1,300,Eldoret
104513,2025-04-20,Power Bank,5,300,Mombasa
105910,2025-09-03,Infinix Hot 40 Case,2,1200,Eldoret
108313,2025-12-12,Tecno Spark 20 Case,3,500,Nakuru
103100,2025-10-15,Infinix Hot 40 Case,2,300,Eldoret
105703,2025-10-05,,4,2500,Eldoret
103898,2025-10-07,Tecno Spark 20 Case,3,500,Nakuru
105440,2025-09-17,Samsung A16 Case,5,300,Nakuru
107930,2025-03-19,Redmi Note 14 Case,2,800,Mombasa
100621,2025-02-28,Charger,3,800,Nakuru
107235,2025-05-14,Tecno Spark 20 Case,5,500,Kisumu
102498,2025-03-23,Tecno Spark 20 Case,5,-2500,Kisumu
100713,2025-06-07,Redmi Note 14 Case,2,300,Nakuru
108403,2025-03-05,Earbuds,4,2500,Kisumu
102855,2025-09-17,Redmi Note 14 Case,4,2500,Mombasa
104269,2025-12-17,iPhone 13 Case,4,2500,Kisumu
102908,2025-04-21,Infinix Hot 40 Case,4,1200,Mombasa
108080,2025-04-01,Screen Protector,5,300,Kisumu
104516,2025-09-25,iPhone 13 Case,3,500,Eldoret
101261,2025-02-28,Earbuds,4,500,Mombasa
103160,2025-12-22,Charger,2,200,Nairobi
100970,2025-06-27,Tecno Spark 20 Case,3,500,Eldoret
